Id,first_day,second_day,third_day,forth_day,fifth_day,sixth_day,seventh_day
177808,7,0,0,0,0,0,0
177810,14,0,0,0,0,0,0
177812,5,0,0,0,0,0,0
177815,4,0,0,0,0,0,0
177818,49,0,0,0,0,0,0
177820,23,0,0,0,0,0,0
177821,1,0,0,0,0,0,0
177823,1,0,0,0,0,0,0
177826,6,0,0,0,0,0,0
177828,111,0,0,0,0,0,0
177830,15,0,0,0,0,0,0
177832,33,0,43,0,0,0,0
177833,6,0,0,0,0,0,0
177836,6,0,0,0,0,0,0
177838,1,0,0,0,0,0,0
177839,7,0,8,0,0,0,0
177841,5,0,0,0,0,0,0
177845,4,0,0,0,0,0,0
177847,19,0,10,109,0,0,0
177850,24,0,0,0,0,0,0
177851,7,0,0,0,0,0,0
177856,3,0,0,0,0,0,0
177858,5,0,0,0,0,0,0
177859,44,0,0,0,0,0,0
177862,1,0,0,0,0,0,0
177863,1,0,0,0,0,0,0
177865,7,0,0,0,0,0,0
177867,8,0,2,0,0,0,0
177871,6,0,0,0,0,0,0
177874,35,0,0,0,0,0,0
177879,5,0,0,8,0,0,0
177882,6,0,0,0,0,0,0
177887,16,0,0,0,0,0,0
177888,1,0,0,0,0,0,0
177889,46,0,0,0,0,0,0
177890,5,0,0,0,0,0,0
177892,17,0,0,0,0,0,0
177894,1,0,0,0,0,0,0
177896,2,0,0,0,0,0,0
177897,39,0,0,0,0,0,0
177908,9,0,0,0,0,0,0
177910,1,0,0,0,0,0,0
177911,34,0,0,0,0,0,0
177912,5,0,0,0,0,0,0
177918,33,0,0,0,0,0,0
177919,58,0,0,0,0,0,0
177920,1,0,0,0,0,0,0
177921,64,0,0,0,0,0,0
177922,1,0,0,0,0,0,0
177924,16,0,0,0,0,0,0
177925,26,0,0,0,0,0,0
177927,1,0,0,0,0,0,0
177928,55,0,0,0,0,0,0
177930,11,0,0,0,0,0,0
177932,34,0,0,0,0,0,0
177933,48,0,0,0,0,0,0
177934,1,0,0,0,0,0,0
177936,4,0,0,0,0,0,0
177937,18,0,0,0,0,0,0
177938,61,0,1,0,0,0,0
177940,23,0,0,0,0,0,0
177943,14,0,0,0,0,0,0
177946,11,0,0,0,0,0,0
177947,40,0,0,0,0,0,0
177948,4,0,0,0,0,0,0
177949,3,0,0,0,0,0,0
177954,2,0,0,0,0,0,0
177955,1,0,0,0,0,0,0
177956,1,0,0,0,0,0,0
177960,6,0,0,0,0,0,0
177967,9,0,0,0,0,0,0
177972,10,0,0,0,0,0,0
177973,3,0,5,0,0,0,0
177976,39,0,0,0,0,0,0
177977,7,0,0,0,0,0,0
177978,8,0,0,0,0,0,0
177979,13,0,0,0,0,0,0
177981,19,0,0,0,0,0,0
177982,36,0,0,0,0,0,0
177983,1,0,0,0,0,0,0
177984,1,0,0,0,0,0,0
177987,1,0,0,0,0,0,0
177989,6,0,0,0,0,0,0
177991,3,0,0,0,0,0,0
177995,6,0,0,0,0,0,0
177996,25,0,0,0,0,0,0
177998,1,0,0,0,0,0,0
177999,1,0,0,0,0,0,0
178004,29,0,0,0,0,0,0
178005,20,0,0,0,0,10,1
178008,1,0,0,0,0,0,0
178009,8,0,0,0,0,0,0
178010,15,0,0,0,0,0,0
178011,2,0,0,0,0,0,0
178012,1,0,11,0,0,0,0
178015,7,0,0,0,0,0,0
178018,1,0,0,0,0,0,0
178019,38,0,0,0,0,0,0
178020,23,89,0,0,0,0,0
178021,23,0,0,0,0,0,0
178023,11,0,0,0,0,0,0
178025,8,0,0,0,0,0,0
178026,13,0,0,0,0,0,0
178027,121,0,0,0,0,0,0
178030,14,0,0,0,0,0,0
178031,2,0,0,0,0,0,0
178032,33,0,0,0,0,0,0
178035,1,0,0,0,0,0,0
178037,21,0,0,0,0,0,0
178038,184,0,0,0,0,0,0
178042,4,0,0,0,0,0,0
178044,37,0,0,0,0,0,0
178045,13,0,0,0,0,0,0
178046,2,0,0,0,0,0,0
178048,1,0,0,29,0,0,0
178050,1,0,0,0,0,0,0
178052,2,0,0,0,0,0,0
178059,1,0,0,0,0,0,0
178060,5,0,0,0,0,0,0
178061,31,0,0,0,0,0,0
178062,12,0,0,0,0,0,0
178064,22,0,0,0,0,0,0
178065,17,0,0,0,0,0,0
178066,32,0,0,0,0,0,0
178068,8,0,0,0,0,0,0
178071,35,0,0,0,0,0,0
178072,6,0,0,0,0,0,0
178073,2,0,0,0,0,0,0
178074,6,0,0,0,0,0,0
178080,20,0,0,0,0,0,0
178081,9,0,0,0,0,0,0
178085,6,0,0,0,0,0,0
178087,7,0,0,0,0,0,0
178088,1,0,0,0,0,0,0
178090,13,0,0,0,0,0,0
178091,12,0,0,0,0,0,0
178092,1,0,0,0,0,0,0
178093,42,0,0,0,0,0,0
178094,7,0,0,0,0,0,0
178095,1,0,0,0,0,0,0
178097,2,0,0,0,0,0,0
178098,14,0,0,0,0,0,0
178102,7,0,0,0,0,0,0
178104,13,0,0,0,0,0,0
178106,1,0,0,0,0,0,0
178108,1,0,0,0,0,0,0
178109,16,0,0,10,0,0,0
178111,26,0,3,0,0,0,0
178112,1,0,0,0,0,0,0
178114,5,0,0,0,0,0,0
178115,1,0,0,0,0,0,0
178116,2,0,0,0,0,0,0
178117,8,0,0,0,0,0,0
178119,2,0,0,0,0,0,0
178121,6,0,0,34,0,0,0
178126,10,0,0,0,0,0,0
178127,1,0,0,0,0,0,0
178128,3,0,0,0,0,0,0
178130,1,0,0,0,0,0,0
178131,14,0,0,0,13,0,0
178136,6,0,40,0,0,0,0
178138,1,0,0,0,0,0,0
178143,2,0,0,0,0,0,0
178144,1,0,0,0,0,0,0
178145,1,0,0,0,0,0,0
178149,6,0,0,0,0,0,0
178150,19,0,0,0,0,0,0
178151,6,0,0,0,0,0,0
178156,1,0,0,0,0,0,0
178160,6,0,0,0,0,0,0
178166,9,0,0,0,0,0,0
178173,6,0,0,0,0,0,0
178174,12,0,0,0,0,0,0
178175,1,0,0,0,0,0,0
178176,1,0,0,0,0,0,0
178182,1,0,0,0,0,0,0
178183,20,0,0,0,0,0,0
178184,19,0,0,0,0,0,0
178186,1,0,0,0,0,0,0
178187,1,0,0,0,0,0,0
178188,6,0,0,0,0,0,0
178190,1,0,0,0,0,0,0
178195,13,0,0,0,0,0,0
178197,6,0,0,0,0,0,0
178203,1,0,14,0,0,0,1
178206,17,0,0,0,0,0,0
178209,15,0,18,0,0,0,0
178214,23,0,0,0,0,0,0
178215,2,0,6,0,0,0,0
178218,3,0,0,0,0,0,0
178219,6,0,0,0,0,0,0
178220,6,0,0,0,0,0,0
178222,3,0,0,0,0,0,0
178223,2,0,0,1,0,0,0
178226,4,5,0,0,0,0,0
178227,14,0,0,0,0,0,0
178229,1,11,0,0,0,0,0
178230,24,2,0,0,3,0,0
178232,1,0,0,0,0,0,0
178234,37,6,0,0,0,0,0
178236,80,36,0,0,0,0,0
178239,16,0,0,0,0,0,0
178240,4,0,0,0,0,0,0
178243,28,0,0,0,0,0,0
178246,1,0,0,0,0,0,0
178249,44,0,0,0,0,0,0
178250,1,0,0,0,0,0,0
178251,1,0,0,0,0,0,0
178255,12,0,0,0,0,0,0
178256,83,0,0,0,0,0,0
178257,10,0,11,0,0,0,0
178261,20,0,0,0,0,0,0
178262,6,0,0,0,0,0,0
178264,5,0,0,0,0,0,0
178268,6,0,0,0,0,0,0
178269,17,4,0,0,0,0,0
178271,5,0,0,0,0,0,0
178272,2,0,0,0,0,0,0
178274,13,0,0,0,0,0,0
178275,8,0,0,0,0,0,0
178279,1,0,0,0,0,0,0
178281,37,0,0,0,0,0,0
178283,16,1,0,0,0,0,0
178288,17,0,0,0,0,0,0
178289,4,0,0,0,0,0,0
178292,23,0,0,0,0,0,0
178300,6,7,0,0,0,0,0
178303,4,0,0,0,0,41,0
178304,7,0,0,0,0,0,0
178306,1,0,0,0,0,0,0
178307,25,0,0,0,0,0,0
178308,5,0,0,0,0,0,0
178309,23,0,0,0,0,0,0
178310,56,0,7,0,0,0,0
178311,73,0,0,0,0,0,0
178314,1,0,0,0,0,0,0
178316,20,0,0,0,0,0,0
178317,10,0,0,0,0,0,0
178320,20,0,0,0,0,0,0
178322,1,0,0,0,0,0,0
178324,10,0,0,0,0,0,0
178325,33,0,0,0,0,0,0
178327,17,8,0,10,0,0,0
178330,2,0,0,0,0,0,0
178331,4,0,0,0,0,0,0
178335,51,0,0,0,0,0,0
178338,30,0,0,0,0,0,0
178343,7,0,0,0,0,0,0
178344,24,0,0,0,0,0,0
178346,29,0,0,0,0,0,0
178347,1,0,0,0,0,0,0
178349,6,0,0,0,0,0,0
178350,39,0,0,0,0,0,0
178352,1,0,0,0,0,0,0
178353,12,0,0,0,0,0,0
178354,46,16,0,0,0,0,0
178355,14,0,0,0,0,0,0
178359,23,0,0,0,18,0,0
178360,10,0,0,0,0,0,0
178361,1,0,0,0,0,0,0
178362,1,0,0,0,0,0,0
178363,2,0,0,0,0,0,0
178365,21,38,0,0,0,77,0
178367,1,0,0,0,0,0,0
178368,2,0,0,0,0,0,0
178369,10,0,0,0,0,0,0
178370,15,0,0,0,0,0,0
178371,12,0,0,0,0,0,0
178373,31,0,0,0,0,6,0
178377,2,0,0,0,0,0,0
178379,19,56,0,0,0,0,0
178382,64,0,0,0,0,0,0
178391,7,0,0,0,0,0,0
178394,36,0,0,0,0,0,0
178395,22,0,0,0,0,0,0
178397,7,14,0,0,0,0,0
178399,10,0,0,13,0,0,0
178402,12,0,0,0,0,0,0
178403,2,0,0,0,0,0,0
178404,9,9,0,0,0,0,0
178408,1,5,0,0,0,0,0
178412,25,0,0,0,0,0,0
178414,1,0,0,0,0,0,0
178419,11,8,0,0,0,0,0
178420,10,26,0,0,0,0,0
178426,23,0,0,0,0,0,0
178428,40,0,0,0,0,0,3
178430,1,0,0,0,0,0,0
178431,5,0,0,0,0,0,0
178432,217,15,0,0,0,0,0
178433,27,0,0,0,0,0,0
178434,31,0,0,0,0,0,0
178444,25,0,0,0,0,0,0
178448,44,0,0,0,81,6,0
178449,137,0,0,0,0,0,0
178452,42,0,0,0,0,0,0
178453,6,0,0,0,0,0,0
178455,9,0,0,0,0,0,0
178457,2,0,0,0,0,0,82
178459,181,0,0,0,0,0,14
178460,2,0,0,0,0,0,0
178463,2,0,0,0,0,0,0
178464,35,0,0,0,0,0,0
178466,1,0,0,0,0,0,0
178468,8,0,0,0,0,0,7
178469,10,0,0,0,0,0,0
178470,1,0,0,0,0,0,0
178476,1,0,0,0,0,0,0
178478,27,0,0,0,0,0,0
178481,2,0,0,0,0,0,0
178483,1,0,0,0,0,0,0
178485,1,0,0,0,0,0,0
178486,3,0,0,0,0,0,0
178489,3,0,0,0,0,31,0
178492,8,0,0,0,0,0,0
178493,28,0,0,0,0,0,0
178494,84,0,35,0,0,0,44
178497,79,0,6,95,0,0,0
178498,1,0,0,0,0,0,0
178499,94,0,0,0,0,0,0
178502,11,0,0,0,0,0,0
178505,93,0,0,0,0,0,43
178506,1,0,0,0,0,0,0
178507,7,0,0,0,0,0,0
178510,1,0,0,0,0,0,0
178512,5,0,0,0,0,0,0
178513,21,0,0,0,0,0,0
178514,8,0,0,0,0,0,0
178515,15,0,0,0,0,0,0
178516,10,0,0,0,0,0,0
178517,1,0,0,0,0,0,0
178518,15,0,0,0,0,0,0
178522,31,0,0,0,0,0,0
178523,20,0,0,0,0,0,0
178524,45,0,0,0,0,0,0
178525,24,0,0,0,0,0,0
178526,74,7,0,0,0,0,0
178528,34,0,0,0,0,0,0
178529,13,0,0,0,0,0,0
178530,6,0,0,0,0,0,0
178536,8,0,0,0,0,0,0
178541,8,0,0,0,0,0,0
178544,27,0,0,0,0,0,0
178548,1,0,0,0,0,0,0
178549,12,0,0,0,0,0,0
178550,23,0,0,0,0,0,0
178552,1,0,0,0,0,0,0
178554,6,0,0,0,0,0,0
178555,11,0,0,0,0,0,0
178556,42,0,0,0,0,0,0
178558,13,0,0,0,0,0,0
178561,39,0,0,0,0,0,0
178562,6,0,0,0,0,0,0
178563,6,0,0,0,0,0,0
178564,88,0,0,0,0,0,18
178565,1,0,0,0,0,0,0
178566,74,0,0,0,0,0,0
178569,11,0,0,0,0,0,0
178570,23,0,0,0,0,0,0
178576,8,0,0,0,0,0,0
178578,4,0,0,0,0,0,0
178579,24,0,0,0,0,0,0
178586,27,0,0,0,0,0,0
178590,138,1,0,0,0,0,0
178594,5,14,0,0,0,0,0
178596,10,0,0,0,0,0,3
178601,9,0,0,0,0,0,0
178602,1,0,0,0,0,0,0
178605,5,0,0,0,0,0,0
178607,25,0,0,0,0,0,0
178611,3,0,0,0,0,0,0
178612,15,0,0,0,0,0,0
178613,41,0,0,0,0,0,29
178615,58,9,0,42,0,0,0
178616,4,0,0,0,0,0,0
178618,11,0,0,0,0,0,0
178622,29,0,0,0,0,0,0
178628,44,36,0,0,0,0,0
178629,20,0,0,0,0,0,0
178631,75,2,0,0,3,0,0
178633,13,0,0,0,0,0,0
178634,8,0,0,0,0,0,0
178635,1,0,0,0,0,0,0
178639,8,0,0,0,0,0,0
178640,14,0,0,0,0,0,0
178642,2,0,0,0,0,0,0
178643,46,0,0,0,0,0,0
178646,7,1,0,0,0,0,0
178647,8,0,0,0,0,0,0
178648,14,0,0,0,0,0,0
178649,15,8,0,0,0,0,0
178651,5,1,0,0,0,0,0
178653,1,0,0,0,0,0,0
178658,27,78,0,0,0,0,0
178659,13,0,0,0,0,0,0
178661,18,7,1,0,0,0,0
178662,1,0,0,0,0,0,0
178664,1,0,0,0,0,0,0
178667,52,45,0,0,0,0,0
178670,1,0,0,0,0,0,0
178675,22,0,0,0,0,0,0
178676,14,0,0,0,0,0,0
178679,3,0,0,0,0,0,0
178683,77,0,0,0,0,0,0
178685,9,0,0,0,0,0,0
178688,4,0,0,0,0,0,0
178690,64,0,0,0,0,7,7
178691,20,32,0,0,0,0,0
178694,2,0,0,0,0,0,0
178695,7,0,0,0,0,8,0
178697,1,0,0,0,0,0,0
178698,6,88,0,0,0,0,0
178700,13,0,0,0,0,0,0
178701,6,0,0,0,0,0,0
178704,18,24,0,0,0,0,0
178705,152,0,0,0,0,0,0
178707,17,0,0,0,0,0,0
178708,7,0,0,0,0,0,0
178709,16,0,0,0,0,41,0
178710,47,0,0,0,0,0,0
178711,14,1,0,0,0,0,0
178712,4,0,0,0,0,0,0
178713,15,0,0,0,0,0,0
178714,5,0,0,0,0,0,0
178715,1,0,0,0,0,0,0
178716,1,0,0,0,0,0,0
178717,15,0,0,0,0,0,0
178718,10,20,0,0,0,0,0
178719,6,0,0,0,0,0,0
178720,14,0,0,0,0,0,0
178722,15,0,0,0,0,0,0
178724,2,0,0,0,0,0,0
178726,11,0,0,0,0,0,0
178727,43,0,0,0,0,0,0
178734,22,0,0,0,0,0,0
178735,14,0,0,0,0,0,0
178737,19,0,0,0,0,0,0
178739,35,0,0,0,0,0,0
178740,118,0,0,0,0,0,0
178741,32,0,0,0,0,0,0
178743,28,0,0,0,0,0,26
178746,3,0,0,0,0,0,0
178751,34,0,0,0,0,0,53
178758,5,0,0,0,0,0,0
178762,9,0,0,0,0,0,0
178763,59,0,0,0,0,0,0
178764,36,0,0,0,0,0,0
178766,8,0,0,0,0,0,0
178767,233,0,0,0,0,0,0
178768,36,0,0,0,0,0,0
178769,74,0,0,0,0,0,0
178770,53,0,66,107,0,31,0
178772,1,0,0,0,0,0,0
178776,19,0,0,0,0,0,0
178780,1,0,0,0,0,0,0
178782,67,0,0,0,0,0,0
178785,1,0,0,0,0,0,0
178787,9,0,0,0,0,0,0
178788,8,0,0,0,0,0,0
178790,5,0,0,0,0,0,0
178791,1,0,0,0,0,0,0
178793,2,0,0,0,0,0,0
178799,14,0,0,0,0,0,0
178801,4,0,0,0,0,0,0
178802,3,0,0,0,0,0,0
178803,28,0,0,0,0,0,0
178804,1,0,0,0,0,0,0
178805,8,0,0,0,0,0,0
178807,30,0,0,0,97,0,46
178808,1,0,0,0,0,0,0
178809,14,0,0,0,0,0,0
178813,5,0,0,0,0,0,0
178814,32,0,0,0,0,0,0
178815,10,0,0,0,0,0,0
178819,20,0,0,0,0,0,0
178820,8,0,0,0,0,0,0
178823,17,0,0,0,0,0,0
178827,12,0,0,0,0,0,0
178830,17,0,0,0,0,0,0
178832,1,0,0,0,0,0,0
178833,5,0,0,0,0,0,0
178834,11,0,0,0,0,0,0
178836,35,0,0,0,0,0,0
178838,52,0,0,0,0,0,0
178839,5,0,0,0,0,0,0
178840,5,0,0,0,0,0,0
178842,24,0,0,0,10,0,0
178850,1,0,0,0,0,0,0
178851,74,0,0,0,0,0,0
178856,10,0,0,0,0,0,0
178857,10,0,0,0,0,0,0
178862,5,0,0,0,0,0,0
178863,8,0,0,0,0,0,0
178866,1,0,0,0,0,0,0
178867,1,0,0,0,0,0,0
178870,56,0,0,0,0,0,0
178872,1,0,0,0,0,0,0
178875,8,0,0,0,0,0,0
178878,38,0,0,0,0,0,0
178879,20,0,0,0,0,0,0
178880,16,0,0,0,0,0,0
178881,12,0,0,0,0,0,0
178882,11,0,0,0,0,0,0
178885,1,0,0,0,0,0,0
178887,11,0,0,0,0,0,0
178888,87,0,0,0,0,0,0
178890,76,0,2,0,0,0,0
178891,63,0,0,0,0,0,0
178892,15,0,0,0,0,0,0
178893,1,0,0,0,0,0,0
178894,1,0,0,0,0,0,0
178896,1,0,0,0,0,0,0
178898,7,0,0,0,0,0,0
178900,4,0,0,0,0,12,0
178902,5,0,0,0,0,0,0
178903,13,0,0,0,0,0,0
178904,15,0,0,0,0,0,0
178905,6,0,0,0,0,0,0
178907,5,0,0,0,0,0,0
178910,1,0,0,0,0,0,0
178914,42,0,0,0,0,0,0
178915,1,0,0,0,0,0,0
178916,1,0,0,0,0,0,0
178917,1,0,0,0,0,0,0
178919,1,0,0,0,0,0,0
178922,1,0,0,0,0,0,0
178924,10,0,0,0,0,0,0
178926,42,0,0,0,0,0,0
178927,1,0,0,0,0,0,0
178928,26,0,0,0,0,0,0
178929,9,0,0,0,0,0,0
178930,55,0,0,0,0,0,0
178931,8,0,0,0,0,0,0
178932,37,0,0,0,0,0,0
178933,40,0,0,0,0,0,0
178936,11,0,0,0,0,0,0
178937,1,0,0,0,0,0,0
178939,7,0,0,0,0,0,0
178940,20,0,0,0,0,0,6
178945,37,0,0,0,0,0,0
178947,23,0,0,0,0,0,0
178948,8,0,0,0,0,0,0
178949,21,0,0,0,0,0,0
178950,6,0,0,0,0,0,0
178951,57,0,0,0,0,0,0
178954,1,0,0,0,0,0,0
178955,25,0,0,0,0,0,0
178960,4,0,0,0,0,0,0
178961,4,0,0,0,0,0,0
178970,37,0,0,0,0,0,0
178973,24,3,0,0,0,0,0
178979,15,0,0,0,0,0,0
178980,11,0,0,0,0,0,0
178981,2,0,0,0,0,0,0
178984,1,0,0,0,0,0,0
178985,6,0,0,0,0,0,0
178992,2,0,0,0,0,0,0
178994,11,0,0,0,0,0,0
178995,31,42,0,0,0,0,0
178996,1,0,0,0,0,0,0
179000,87,0,0,0,0,0,0
179001,46,0,0,0,0,0,0
179009,8,0,0,0,0,0,0
179010,10,0,0,0,0,0,0
179012,14,0,0,0,0,0,0
179015,2,0,0,0,0,0,0
179016,1,0,0,0,0,0,0
179019,58,0,0,0,0,0,0
179022,14,0,0,0,11,0,0
179028,13,0,0,0,0,0,0
179029,43,0,0,0,0,0,0
179030,14,0,0,0,0,0,0
179034,28,0,0,0,0,0,0
179037,1,0,0,0,0,0,0
179039,39,0,0,0,0,0,0
179040,11,0,0,0,0,0,0
179041,13,0,0,0,0,0,0
179044,28,0,0,0,0,0,0
179045,12,0,0,0,0,0,0
179047,1,0,0,0,0,0,0
179050,11,0,0,0,0,0,0
179051,1,0,0,0,0,0,0
179053,2,0,0,0,0,0,0
179055,1,0,0,0,0,0,0
179056,21,0,0,0,0,0,0
179057,23,2,0,0,0,0,0
179059,14,0,0,0,0,0,0
179060,5,0,0,0,0,0,0
179062,3,0,0,0,0,0,0
179065,27,0,0,0,0,0,0
179067,17,0,0,0,0,0,0
179071,7,2,0,0,0,0,0
179075,8,0,0,0,0,0,0
179078,7,0,0,0,0,0,0
179079,1,4,23,0,0,0,0
179080,1,0,0,0,0,0,0
179082,1,0,0,0,0,0,0
179083,68,0,0,0,0,0,0
179085,26,0,0,0,0,0,0
179090,7,0,1,0,0,0,0
179091,1,0,0,0,0,0,0
179092,18,0,0,0,0,0,0
179094,6,0,0,0,0,0,0
179095,1,0,0,0,0,0,0
179096,38,0,0,0,0,0,0
179099,1,0,0,0,0,0,0
179100,1,0,0,0,0,0,0
179103,10,0,0,0,0,0,9
179104,8,0,0,0,0,0,0
179106,6,0,0,5,0,0,0
179107,7,0,0,0,0,0,0
179108,39,0,0,0,0,0,31
179109,1,0,0,0,0,0,0
179110,2,0,0,0,0,0,0
179111,18,0,0,0,0,0,0
179112,2,0,0,0,0,0,0
179115,2,0,0,0,0,0,0
179117,1,0,0,0,0,0,0
179123,4,0,0,0,0,0,0
179126,31,0,0,0,0,0,0
179127,1,0,0,0,0,0,0
179128,21,14,0,0,0,0,0
179129,1,0,0,0,0,0,0
179130,33,0,0,0,0,0,0
179131,28,11,0,0,0,0,0
179134,10,0,12,0,0,0,0
179135,2,0,0,0,0,0,0
179137,1,0,0,0,0,0,0
179138,14,0,0,0,0,0,0
179139,11,0,0,0,0,0,0
179141,5,0,0,0,0,0,0
179142,10,46,0,0,0,0,0
179144,6,0,0,0,0,0,0
179148,33,0,0,0,0,0,0
179149,1,0,0,0,0,0,0
179150,3,0,0,0,0,0,0
179153,2,0,0,0,0,0,0
179155,16,0,0,0,0,0,0
179156,29,0,0,0,0,0,0
179158,1,0,0,0,0,0,0
179160,11,0,0,0,0,0,0
179161,56,0,0,0,0,0,0
179165,12,0,0,0,0,0,0
179166,24,0,0,0,0,0,0
179170,66,0,0,0,0,0,0
179171,9,0,1,0,0,0,0
179172,1,0,0,0,0,0,0
179173,39,0,0,0,0,0,0
179182,2,0,0,0,0,0,0
179184,10,0,0,0,0,0,0
179188,2,26,0,0,0,0,0
179190,13,0,0,0,0,0,0
179191,2,0,0,0,0,0,0
179198,23,0,0,0,0,0,0
179199,7,0,0,0,0,0,0
179200,13,0,0,0,0,0,0
179201,7,0,0,0,0,0,0
179207,4,0,0,0,0,0,0
179210,11,0,0,0,0,0,0
179213,10,1,0,0,0,0,0
179214,10,9,0,0,0,0,0
179216,37,0,0,0,0,0,0
179217,61,0,0,117,0,0,0
179220,7,0,0,0,0,0,0
179222,1,0,0,0,0,0,0
179223,1,0,0,0,0,0,0
179226,7,0,0,0,0,0,0
179227,8,0,0,0,0,0,0
179228,2,0,0,0,0,0,0
179230,2,0,0,0,0,0,0
179234,10,0,0,0,0,0,0
179235,37,1,0,0,0,0,0
179237,7,0,0,0,0,0,0
179243,50,0,0,0,0,0,0
179244,26,15,4,0,0,0,0
179245,3,0,0,0,0,0,0
179246,8,0,0,0,0,0,0
179247,1,0,0,0,0,0,0
179249,27,0,0,0,0,0,0
179250,9,0,0,0,0,0,0
179251,22,0,0,0,0,0,0
179252,1,0,8,0,0,0,0
179258,3,0,0,0,0,0,0
179259,6,0,0,0,0,0,0
179261,5,0,0,0,0,0,0
179262,15,0,0,0,0,0,0
179263,17,0,0,0,0,0,0
179266,17,0,0,0,0,0,0
179267,2,0,0,0,0,0,0
179268,7,0,0,0,0,0,0
179270,2,0,0,0,0,0,0
179271,1,0,0,0,0,0,0
179272,41,1,0,0,0,0,0
179274,6,0,0,0,0,0,0
179275,4,0,0,0,0,0,1
179277,1,0,0,0,0,0,0
179278,18,0,0,0,0,0,0
179279,24,0,0,0,0,0,0
179280,9,0,0,0,0,6,0
179284,1,0,0,0,0,0,0
179285,1,0,0,0,0,0,0
179288,5,0,0,0,0,0,0
179289,12,0,0,0,0,0,0
179290,8,0,0,0,0,0,0
179291,4,0,0,7,0,0,0
179292,37,5,0,0,0,0,0
179294,2,0,0,0,0,0,0
179295,2,0,0,0,0,5,0
179298,10,0,0,0,0,0,0
179299,11,0,0,0,8,0,0
179301,1,0,0,0,0,0,0
179302,104,0,0,0,0,0,0
179305,13,0,0,0,0,0,0
179306,31,0,0,0,0,0,0
179307,4,0,0,0,0,0,0
179308,1,0,0,0,0,0,0
179310,6,0,0,0,0,0,0
179311,16,0,0,0,0,0,0
179315,4,0,0,0,0,0,0
179316,23,0,0,0,0,0,0
179317,16,0,0,0,0,0,0
179318,9,17,0,0,0,0,0
179319,6,0,0,0,0,0,0
179321,6,7,0,0,0,0,0
179323,1,0,0,0,0,0,0
179324,2,0,0,0,0,0,0
179326,9,0,0,0,0,0,0
179327,8,0,0,0,0,0,0
179330,1,0,0,0,0,0,0
179331,23,0,0,0,0,0,0
179334,6,0,0,0,0,0,0
179335,2,0,0,0,0,0,0
179337,1,0,0,0,0,0,0
179338,1,0,0,0,0,0,0
179339,1,0,0,0,0,0,0
179340,52,0,0,0,0,0,0
179342,6,0,0,0,0,0,0
179346,1,0,0,0,0,0,0
179347,1,0,0,0,0,0,0
179349,6,0,0,0,0,0,0
179350,1,0,0,0,0,0,0
179352,29,0,0,0,0,0,0
179355,12,0,0,0,0,0,0
179356,29,0,0,0,0,0,0
179359,2,0,0,0,0,0,0
179360,1,0,0,0,0,0,0
179361,150,0,0,0,0,0,0
179367,55,0,0,0,0,0,0
179371,23,0,0,0,0,0,0
179372,2,0,0,0,0,0,0
179373,2,0,0,0,0,0,0
179374,1,0,0,0,0,0,0
179376,10,0,0,0,0,0,0
179377,2,0,0,0,0,0,0
179379,3,0,0,0,0,0,0
179383,13,0,0,0,0,0,0
179384,31,0,0,0,0,0,0
179385,6,0,0,0,0,0,0
179387,2,0,0,0,0,0,0
179391,1,0,0,0,0,0,0
179393,6,0,0,0,0,0,0
179394,1,0,0,0,0,0,0
179397,4,0,0,0,0,0,0
179402,21,0,0,0,0,0,0
179406,1,0,0,0,0,0,0
179407,2,0,0,0,0,0,0
179408,6,0,0,0,0,0,0
179409,25,0,0,0,0,0,0
179412,5,0,0,0,0,0,0
179413,15,26,0,0,0,0,0
179414,55,0,4,0,0,0,0
179415,1,0,0,0,0,0,0
179416,2,0,0,0,0,0,0
179419,1,0,0,0,0,0,0
179421,1,0,0,0,0,0,0
179422,11,0,0,0,0,0,0
179423,13,0,0,0,0,0,0
179424,31,0,0,0,0,6,0
179425,29,0,0,0,0,0,0
179427,74,0,0,4,0,0,0
179428,1,0,0,0,0,0,0
179437,10,0,0,18,0,0,0
179439,1,0,0,0,0,0,0
179447,1,10,0,0,0,0,0
179448,6,0,0,0,0,0,0
179451,7,6,0,0,0,0,0
179452,5,0,0,0,0,0,0
179456,6,0,0,0,0,0,0
179461,13,0,0,0,0,0,0
179462,6,0,0,0,0,0,0
179467,6,0,0,0,0,0,0
179468,1,0,0,0,0,0,0
179469,5,0,0,0,0,0,0
179470,88,0,0,0,0,0,26
179476,7,7,0,0,0,0,0
179477,2,0,0,0,0,0,0
179478,21,7,0,0,0,0,0
179479,12,0,0,0,0,0,0
179481,28,0,0,0,0,0,0
179485,35,0,4,0,0,0,0
179487,1,3,0,0,0,0,0
179488,2,0,0,0,0,0,0
179489,7,0,0,0,0,0,0
179492,3,0,0,0,0,0,0
179493,8,0,0,0,0,0,0
179497,5,0,0,0,0,0,0
179498,22,0,0,0,0,5,2
179499,6,0,0,0,0,0,0
179500,3,0,0,0,0,0,0
179502,9,0,0,0,0,0,0
179504,1,0,0,0,0,0,0
179508,8,0,0,0,0,0,0
179509,1,0,0,0,0,0,0
179511,29,0,0,0,0,0,0
179514,18,0,0,0,0,0,0
179517,15,0,0,0,0,0,0
179519,20,0,0,0,0,0,0
179524,2,0,0,0,0,0,0
179526,3,0,0,0,0,0,0
179527,34,48,36,0,0,0,0
179530,11,0,0,0,0,0,0
